"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"16","IV: 
pla_hist_pla_categorie_doelstelling_3: 6
","Ja",12645,0.497,0.153,0.108264136022143,0.29655990510083,0.826413602214314,19.655990510083,"real_conditional"
"17","IV: 
pla_hist_pla_categorie_doelstelling_3: 7
","Ja",12645,0.497,0.153,0.108264136022143,0.29655990510083,0.826413602214314,19.655990510083,"real_conditional"
"18","IV: 
pla_hist_pla_categorie_doelstelling_3: 8
","Ja",12645,0.497,0.153,0.108264136022143,0.29655990510083,0.826413602214314,19.655990510083,"real_conditional"
"19","IV: 
pla_hist_pla_categorie_doelstelling_3: 0
","Ja",3041,0.608,0.084,0.0884577441631042,0.622821440315686,-1.15422558368958,52.2821440315686,"synth"
"20","IV: 
pla_hist_pla_categorie_doelstelling_3: 1
","Ja",5763,0.612,0.087,0.104633003643935,0.64220024292903,0.463300364393544,54.220024292903,"synth"
"21","IV: 
pla_hist_pla_categorie_doelstelling_3: 2
","Ja",2981,0.615,0.083,0.101308285810131,0.653136531365314,0.130828581013083,55.3136531365314,"synth"
"22","IV: 
pla_hist_pla_categorie_doelstelling_3: 3
","Ja",754,0.615,0.082,0.103448275862069,0.655172413793103,0.344827586206896,55.5172413793103,"synth"
"23","IV: 
pla_hist_pla_categorie_doelstelling_3: 4
","Ja",102,0.624,0.083,0.127450980392157,0.676470588235294,2.74509803921568,57.6470588235294,"synth"
"24","IV: 
pla_hist_pla_categorie_doelstelling_3: 5
","Ja",4,0.664,0.025,0,1,-10,90,"synth"
"25","IV: 
pla_hist_pla_categorie_doelstelling_3: 0
","Ja",12508,0.611,0.085,0.0980172689478734,0.639830508474576,-0.198273105212664,53.9830508474576,"synth_conditional"
"26","IV: 
pla_hist_pla_categorie_doelstelling_3: 1
","Ja",12508,0.612,0.085,0.100015989766549,0.641189638631276,0.00159897665494013,54.1189638631276,"synth_conditional"
"27","IV: 
pla_hist_pla_categorie_doelstelling_3: 2
","Ja",12508,0.612,0.085,0.100255836264791,0.641189638631276,0.0255836264790532,54.1189638631276,"synth_conditional"
"28","IV: 
pla_hist_pla_categorie_doelstelling_3: 3
","Ja",12508,0.611,0.085,0.0981771666133675,0.640150303805564,-0.182283338663256,54.0150303805565,"synth_conditional"
"29","IV: 
pla_hist_pla_categorie_doelstelling_3: 4
","Ja",12508,0.611,0.085,0.0981771666133675,0.640150303805564,-0.182283338663256,54.0150303805565,"synth_conditional"
"30","IV: 
pla_hist_pla_categorie_doelstelling_3: 5
","Ja",12508,0.616,0.085,0.110329389190918,0.657978893508155,1.03293891909178,55.7978893508155,"synth_conditional"
"31","IV: 
pla_hist_pla_categorie_doelstelling_3: 6
","Ja",12508,0.619,0.084,0.116965142308922,0.667412855772306,1.69651423089223,56.7412855772306,"synth_conditional"
"32","IV: 
pla_hist_pla_categorie_doelstelling_3: 7
","Ja",12508,0.619,0.084,0.116965142308922,0.667412855772306,1.69651423089223,56.7412855772306,"synth_conditional"
"33","IV: 
pla_hist_pla_categorie_doelstelling_3: 8
","Ja",12508,0.619,0.084,0.116965142308922,0.667412855772306,1.69651423089223,56.7412855772306,"synth_conditional"
