"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"49","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 14
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
"50","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 15
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
"51","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 2
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.611,0.085,0.09729772945315,0.637192196993924,-0.270227054685002,53.7192196993924,"synth_conditional"
"52","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 3
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.601,0.086,0.0745922609529901,0.588983050847458,-2.54077390470099,48.8983050847458,"synth_conditional"
"53","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 4
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
"54","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 5
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
"55","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 6
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
"56","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 7
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
"57","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 8
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
"58","IV: 
contacten_onderwerp_documenttype__overeenkomst_: 9
contacten_onderwerp_boolean_documenttype__overeenkomst_: 1
","Ja",12508,0.583,0.086,0.0424528301886792,0.510793092420851,-5.75471698113208,41.0793092420851,"synth_conditional"
