"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"22","IV: 
persoonlijke_eigenschappen_spreektaal: 19
","Ja",12645,0.488,0.153,0.0968762356662713,0.27868722815342,-0.312376433372875,17.868722815342,"real_conditional"
"23","IV: 
persoonlijke_eigenschappen_spreektaal: 2
","Ja",12645,0.488,0.153,0.0979833926453143,0.280427046263345,-0.201660735468566,18.0427046263345,"real_conditional"
"24","IV: 
persoonlijke_eigenschappen_spreektaal: 25
","Ja",12645,0.488,0.153,0.0968762356662713,0.27868722815342,-0.312376433372875,17.868722815342,"real_conditional"
"25","IV: 
persoonlijke_eigenschappen_spreektaal: 3
","Ja",12645,0.488,0.153,0.0976670620798735,0.280189798339265,-0.233293792012654,18.0189798339265,"real_conditional"
"26","IV: 
persoonlijke_eigenschappen_spreektaal: 4
","Ja",12645,0.488,0.153,0.0976670620798735,0.280268880980625,-0.233293792012654,18.0268880980625,"real_conditional"
"27","IV: 
persoonlijke_eigenschappen_spreektaal: 5
","Ja",12645,0.488,0.153,0.0976670620798735,0.280268880980625,-0.233293792012654,18.0268880980625,"real_conditional"
"28","IV: 
persoonlijke_eigenschappen_spreektaal: 57
","Ja",12645,0.487,0.152,0.0959272439699486,0.277659153815737,-0.40727560300514,17.7659153815737,"real_conditional"
"29","IV: 
persoonlijke_eigenschappen_spreektaal: 59
","Ja",12645,0.487,0.153,0.096797153024911,0.278845393436141,-0.320284697508898,17.8845393436141,"real_conditional"
"30","IV: 
persoonlijke_eigenschappen_spreektaal: 61
","Ja",12645,0.488,0.152,0.0972716488730724,0.279557137208383,-0.272835112692764,17.9557137208383,"real_conditional"
"31","IV: 
persoonlijke_eigenschappen_spreektaal: 70
","Ja",12645,0.488,0.152,0.0972716488730724,0.279557137208383,-0.272835112692764,17.9557137208383,"real_conditional"
"32","IV: 
persoonlijke_eigenschappen_spreektaal: 73
","Ja",12645,0.488,0.153,0.097508896797153,0.280031633056544,-0.249110320284698,18.0031633056544,"real_conditional"
"33","IV: 
persoonlijke_eigenschappen_spreektaal: 9
","Ja",12645,0.488,0.153,0.0972716488730724,0.279715302491103,-0.272835112692764,17.9715302491103,"real_conditional"
"34","IV: 
persoonlijke_eigenschappen_spreektaal: 95
","Ja",12645,0.486,0.153,0.095373665480427,0.275523922499011,-0.462633451957296,17.5523922499011,"real_conditional"
"35","IV: 
persoonlijke_eigenschappen_spreektaal: 96
","Ja",12645,0.486,0.153,0.095373665480427,0.275523922499011,-0.462633451957296,17.5523922499011,"real_conditional"
"36","IV: 
persoonlijke_eigenschappen_spreektaal: 99
","Ja",12645,0.486,0.153,0.095373665480427,0.275523922499011,-0.462633451957296,17.5523922499011,"real_conditional"
"37","IV: 
persoonlijke_eigenschappen_spreektaal: 0
","Ja",5438,0.615,0.088,0.117506436189776,0.651894078705406,1.75064361897757,55.1894078705406,"synth"
"38","IV: 
persoonlijke_eigenschappen_spreektaal: 1
","Ja",79,0.626,0.072,0.0759493670886076,0.772151898734177,-2.40506329113924,67.2151898734177,"synth"
"39","IV: 
persoonlijke_eigenschappen_spreektaal: 14
","Ja",12,0.595,0.104,0.0833333333333333,0.666666666666667,-1.66666666666667,56.6666666666667,"synth"
"40","IV: 
persoonlijke_eigenschappen_spreektaal: 19
","Ja",36,0.602,0.077,0,0.583333333333333,-10,48.3333333333333,"synth"
"41","IV: 
persoonlijke_eigenschappen_spreektaal: 2
","Ja",46,0.622,0.077,0.0652173913043478,0.760869565217391,-3.47826086956522,66.0869565217391,"synth"
"42","IV: 
persoonlijke_eigenschappen_spreektaal: 25
","Ja",20,0.605,0.068,0.1,0.6,0,50,"synth"
"43","IV: 
persoonlijke_eigenschappen_spreektaal: 3
","Ja",170,0.617,0.072,0.0882352941176471,0.641176470588235,-1.17647058823529,54.1176470588235,"synth"
"44","IV: 
persoonlijke_eigenschappen_spreektaal: 4
","Ja",15,0.621,0.079,0.2,0.666666666666667,10,56.6666666666667,"synth"
"45","IV: 
persoonlijke_eigenschappen_spreektaal: 5
","Ja",11,0.632,0.068,0.0909090909090909,0.727272727272727,-0.909090909090909,62.7272727272727,"synth"
"46","IV: 
persoonlijke_eigenschappen_spreektaal: 57
","Ja",6065,0.609,0.083,0.0895300906842539,0.630173124484749,-1.04699093157461,53.0173124484749,"synth"
"47","IV: 
persoonlijke_eigenschappen_spreektaal: 59
","Ja",53,0.614,0.082,0.0943396226415094,0.679245283018868,-0.566037735849056,57.9245283018868,"synth"
"48","IV: 
persoonlijke_eigenschappen_spreektaal: 61
","Ja",11,0.644,0.055,0.181818181818182,0.818181818181818,8.18181818181818,71.8181818181818,"synth"
"49","IV: 
persoonlijke_eigenschappen_spreektaal: 70
","Ja",64,0.61,0.072,0.0625,0.609375,-3.75,50.9375,"synth"
"50","IV: 
persoonlijke_eigenschappen_spreektaal: 73
","Ja",280,0.61,0.082,0.0714285714285714,0.639285714285714,-2.85714285714286,53.9285714285714,"synth"
"51","IV: 
persoonlijke_eigenschappen_spreektaal: 9
","Ja",27,0.608,0.096,0.111111111111111,0.666666666666667,1.11111111111111,56.6666666666667,"synth"
"52","IV: 
persoonlijke_eigenschappen_spreektaal: 95
","Ja",67,0.602,0.081,0.0746268656716418,0.537313432835821,-2.53731343283582,43.7313432835821,"synth"
"53","IV: 
persoonlijke_eigenschappen_spreektaal: 96
","Ja",7,0.616,0.043,0,0.857142857142857,-10,75.7142857142857,"synth"
"54","IV: 
persoonlijke_eigenschappen_spreektaal: 99
","Ja",244,0.611,0.081,0.0532786885245902,0.635245901639344,-4.67213114754098,53.5245901639344,"synth"
"55","IV: 
persoonlijke_eigenschappen_spreektaal: 0
","Ja",12508,0.615,0.086,0.110329389190918,0.650943396226415,1.03293891909178,55.0943396226415,"synth_conditional"
"56","IV: 
persoonlijke_eigenschappen_spreektaal: 1
","Ja",12508,0.613,0.085,0.103054045410937,0.645187080268628,0.3054045410937,54.5187080268628,"synth_conditional"
"57","IV: 
persoonlijke_eigenschappen_spreektaal: 14
","Ja",12508,0.61,0.085,0.0929005436520627,0.636312759833706,-0.709945634793732,53.6312759833706,"synth_conditional"
"58","IV: 
persoonlijke_eigenschappen_spreektaal: 19
","Ja",12508,0.61,0.085,0.0929005436520627,0.636312759833706,-0.709945634793732,53.6312759833706,"synth_conditional"
"59","IV: 
persoonlijke_eigenschappen_spreektaal: 2
","Ja",12508,0.611,0.085,0.0940198273105213,0.636872401662936,-0.598017268947874,53.6872401662936,"synth_conditional"
"60","IV: 
persoonlijke_eigenschappen_spreektaal: 25
","Ja",12508,0.61,0.085,0.0929005436520627,0.636312759833706,-0.709945634793732,53.6312759833706,"synth_conditional"
"61","IV: 
persoonlijke_eigenschappen_spreektaal: 3
","Ja",12508,0.611,0.085,0.0942596738087624,0.637112248161177,-0.574032619123761,53.7112248161177,"synth_conditional"
"62","IV: 
persoonlijke_eigenschappen_spreektaal: 4
","Ja",12508,0.611,0.085,0.0942596738087624,0.637112248161177,-0.574032619123761,53.7112248161177,"synth_conditional"
"63","IV: 
persoonlijke_eigenschappen_spreektaal: 5
","Ja",12508,0.611,0.085,0.0942596738087624,0.637112248161177,-0.574032619123761,53.7112248161177,"synth_conditional"
"64","IV: 
persoonlijke_eigenschappen_spreektaal: 57
","Ja",12508,0.609,0.085,0.0909018228333866,0.632954908858331,-0.909817716661337,53.2954908858331,"synth_conditional"
"65","IV: 
persoonlijke_eigenschappen_spreektaal: 59
","Ja",12508,0.61,0.085,0.0920211064918452,0.634633834346018,-0.797889350815478,53.4633834346019,"synth_conditional"
"66","IV: 
persoonlijke_eigenschappen_spreektaal: 61
","Ja",12508,0.61,0.085,0.0921810041573393,0.635193476175248,-0.78189958426607,53.5193476175248,"synth_conditional"
"67","IV: 
persoonlijke_eigenschappen_spreektaal: 70
","Ja",12508,0.61,0.085,0.0921810041573393,0.635193476175248,-0.78189958426607,53.5193476175248,"synth_conditional"
"68","IV: 
persoonlijke_eigenschappen_spreektaal: 73
","Ja",12508,0.611,0.085,0.093540134314039,0.636792452830189,-0.645986568596099,53.6792452830189,"synth_conditional"
"69","IV: 
persoonlijke_eigenschappen_spreektaal: 9
","Ja",12508,0.611,0.085,0.0939398784777742,0.636872401662936,-0.606012152222578,53.6872401662936,"synth_conditional"
"70","IV: 
persoonlijke_eigenschappen_spreektaal: 95
","Ja",12508,0.609,0.085,0.09162136232811,0.629756955548449,-0.837863767189,52.9756955548449,"synth_conditional"
"71","IV: 
persoonlijke_eigenschappen_spreektaal: 96
","Ja",12508,0.609,0.085,0.09162136232811,0.629756955548449,-0.837863767189,52.9756955548449,"synth_conditional"
"72","IV: 
persoonlijke_eigenschappen_spreektaal: 99
","Ja",12508,0.609,0.085,0.09162136232811,0.629756955548449,-0.837863767189,52.9756955548449,"synth_conditional"
