"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"26","IV: 
afspraak_aanmelding_afgesloten: 1
","Ja",4115,0.615,0.084,0.106925880923451,0.662454434993925,0.692588092345078,56.2454434993925,"synth"
"27","IV: 
afspraak_aanmelding_afgesloten: 2
","Ja",3329,0.611,0.087,0.104235506158005,0.637128266746771,0.42355061580054,53.7128266746771,"synth"
"28","IV: 
afspraak_aanmelding_afgesloten: 3
","Ja",2074,0.608,0.086,0.0887174541947927,0.615236258437801,-1.12825458052073,51.5236258437801,"synth"
"29","IV: 
afspraak_aanmelding_afgesloten: 4
","Ja",953,0.601,0.088,0.0828961175236096,0.593913955928646,-1.71038824763904,49.3913955928646,"synth"
"30","IV: 
afspraak_aanmelding_afgesloten: 5
","Ja",374,0.6,0.089,0.0748663101604278,0.596256684491979,-2.51336898395722,49.6256684491979,"synth"
"31","IV: 
afspraak_aanmelding_afgesloten: 6
","Ja",93,0.586,0.089,0.0537634408602151,0.516129032258065,-4.62365591397849,41.6129032258065,"synth"
"32","IV: 
afspraak_aanmelding_afgesloten: 7
","Ja",27,0.6,0.087,0.111111111111111,0.444444444444444,1.11111111111111,34.4444444444444,"synth"
"33","IV: 
afspraak_aanmelding_afgesloten: 8
","Ja",3,0.479,0.084,0,0,-10,-10,"synth"
"34","IV: 
afspraak_aanmelding_afgesloten: 9
","Ja",1,0.595,NA,0,1,-10,90,"synth"
"35","IV: 
afspraak_aanmelding_afgesloten: 0
","Ja",12508,0.611,0.085,0.0984170131116086,0.638311480652383,-0.158298688839144,53.8311480652383,"synth_conditional"
"36","IV: 
afspraak_aanmelding_afgesloten: 1
","Ja",12508,0.611,0.085,0.0984969619443556,0.640070354972817,-0.150303805564439,54.0070354972817,"synth_conditional"
"37","IV: 
afspraak_aanmelding_afgesloten: 10
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
"38","IV: 
afspraak_aanmelding_afgesloten: 11
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
"39","IV: 
afspraak_aanmelding_afgesloten: 2
","Ja",12508,0.612,0.085,0.0993763991045731,0.641029740965782,-0.0623600895426929,54.1029740965782,"synth_conditional"
"40","IV: 
afspraak_aanmelding_afgesloten: 3
","Ja",12508,0.612,0.085,0.100655580428526,0.643668052446434,0.0655580428525732,54.3668052446434,"synth_conditional"
"41","IV: 
afspraak_aanmelding_afgesloten: 4
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
"42","IV: 
afspraak_aanmelding_afgesloten: 5
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
"43","IV: 
afspraak_aanmelding_afgesloten: 6
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
"44","IV: 
afspraak_aanmelding_afgesloten: 7
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
"45","IV: 
afspraak_aanmelding_afgesloten: 8
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
"46","IV: 
afspraak_aanmelding_afgesloten: 9
","Ja",12508,0.613,0.085,0.100975375759514,0.644387591941158,0.0975375759513911,54.4387591941158,"synth_conditional"
